stage,seletor,modelo,status,error_message,n_features,n_trials,n_cv_folds,tempo_fit_sec,tempo_predict_sec,tempo_proba_sec,tempo_joblib_dump_sec,tempo_otimizacao_sec,tempo_total_sec,experiment_timestamp
optuna_by_selector_training,LinearSVC_L1,GaussianNB,success,,15.0,,,0.061394439999276074,0.0020972629990865244,0.002174089000618551,0.0007929559997137403,,0.06645874799869489,2026-04-26T19:23:45.976178
optuna_by_selector_optimization,LinearSVC_L1,DecisionTree,success,,15.0,12.0,3.0,,,,,5.684895456000959,5.684895456000959,2026-04-26T19:23:51.662015
optuna_by_selector_training,LinearSVC_L1,DecisionTree,success,,15.0,,,0.10870468400025857,0.0017358330005663447,0.001176040001155343,0.0010828550002770498,,0.1126994120022573,2026-04-26T19:23:51.938130
optuna_by_selector_optimization,LinearSVC_L1,RandomForest,success,,15.0,12.0,3.0,,,,,29.092624085000352,29.092624085000352,2026-04-26T19:24:21.031750
optuna_by_selector_training,LinearSVC_L1,RandomForest,success,,15.0,,,1.2726623399994423,0.06611130400051479,0.06335874399883323,0.02411925700107531,,1.4262516449998657,2026-04-26T19:24:22.621492
optuna_by_selector_optimization,LinearSVC_L1,GradientBoosting,success,,15.0,12.0,3.0,,,,,66.67233509799917,66.67233509799917,2026-04-26T19:25:29.294854
optuna_by_selector_training,LinearSVC_L1,GradientBoosting,success,,15.0,,,2.107172284999251,0.013785336999717401,0.013765266998234438,0.0027129980007885024,,2.1374358869979915,2026-04-26T19:25:31.596864
optuna_by_selector_optimization,ExtraTrees,LDA,success,,15.0,10.0,3.0,,,,,5.141431520998594,5.141431520998594,2026-04-26T19:25:36.744213
optuna_by_selector_training,ExtraTrees,LDA,success,,15.0,,,0.13541605200225604,0.0008380459985346533,0.0007088259990268853,0.0007826220025890507,,0.13774554600240663,2026-04-26T19:25:37.022293
optuna_by_selector_optimization,ExtraTrees,QDA,success,,15.0,10.0,3.0,,,,,5.727788606000104,5.727788606000104,2026-04-26T19:25:42.751071
optuna_by_selector_training,ExtraTrees,QDA,success,,15.0,,,0.09701489299914101,0.003510275000735419,0.003820158999587875,0.0008636460006528068,,0.10520897300011711,2026-04-26T19:25:43.050268
optuna_by_selector_optimization,ExtraTrees,GaussianNB,success,,15.0,10.0,3.0,,,,,3.62150238400136,3.62150238400136,2026-04-26T19:25:46.672714
optuna_by_selector_training,ExtraTrees,GaussianNB,success,,15.0,,,0.060659514001599746,0.0020879960029560607,0.0021706370025640354,0.0007689399972150568,,0.0656870870043349,2026-04-26T19:25:46.878238
optuna_by_selector_optimization,ExtraTrees,DecisionTree,success,,15.0,12.0,3.0,,,,,5.709258159000456,5.709258159000456,2026-04-26T19:25:52.588492
optuna_by_selector_training,ExtraTrees,DecisionTree,success,,15.0,,,0.10830764300044393,0.0017096070005209185,0.0011594770003284793,0.0010991090020979755,,0.1122758360033913,2026-04-26T19:25:52.865691
optuna_by_selector_optimization,ExtraTrees,RandomForest,success,,15.0,12.0,3.0,,,,,29.708203321999463,29.708203321999463,2026-04-26T19:26:22.574925
optuna_by_selector_training,ExtraTrees,RandomForest,success,,15.0,,,1.3720423049999226,0.06987446600032854,0.06911263499932829,0.021472734999406384,,1.5325021409989859,2026-04-26T19:26:24.271911
optuna_by_selector_optimization,ExtraTrees,GradientBoosting,success,,15.0,12.0,3.0,,,,,66.770171234999,66.770171234999,2026-04-26T19:27:31.043163
optuna_by_selector_training,ExtraTrees,GradientBoosting,success,,15.0,,,2.143440528998326,0.013709260001633083,0.013707532001717482,0.002775241999188438,,2.173632563000865,2026-04-26T19:27:33.380681
