stage,seletor,modelo,status,error_message,n_features,n_trials,n_cv_folds,tempo_fit_sec,tempo_predict_sec,tempo_proba_sec,tempo_joblib_dump_sec,tempo_otimizacao_sec,tempo_total_sec,experiment_timestamp
optuna_by_selector_optimization,LassoCV,RandomForest,success,,15.0,12.0,3.0,,,,,28.773507542000516,28.773507542000516,2026-06-02T15:55:39.840055
optuna_by_selector_training,LassoCV,RandomForest,success,,15.0,,,1.5132110340000509,0.07561948599868629,0.07601505699858535,0.05431636499997694,,1.7191619419972994,2026-06-02T15:55:41.967262
optuna_by_selector_optimization,LassoCV,GradientBoosting,success,,15.0,12.0,3.0,,,,,41.916774698000154,41.916774698000154,2026-06-02T15:56:23.885027
optuna_by_selector_training,LassoCV,GradientBoosting,success,,15.0,,,1.1348062970009778,0.011121685000034631,0.011043352000342566,0.002220735999799217,,1.1591920700011542,2026-06-02T15:56:25.468711
optuna_by_selector_optimization,LinearSVC_L1,LDA,success,,15.0,10.0,3.0,,,,,4.193159337000907,4.193159337000907,2026-06-02T15:56:29.666165
optuna_by_selector_training,LinearSVC_L1,LDA,success,,15.0,,,0.09898992200032808,0.0009427640015928773,0.0007147750002332032,0.0007828799989511026,,0.10143034100110526,2026-06-02T15:56:30.811301
optuna_by_selector_optimization,LinearSVC_L1,QDA,success,,15.0,10.0,3.0,,,,,4.7992423480009165,4.7992423480009165,2026-06-02T15:56:35.611442
optuna_by_selector_training,LinearSVC_L1,QDA,success,,15.0,,,0.10207530699881318,0.005551027999899816,0.002534289998948225,0.0007417670003633248,,0.11090239199802454,2026-06-02T15:56:36.797515
optuna_by_selector_optimization,LinearSVC_L1,GaussianNB,success,,15.0,10.0,3.0,,,,,2.67820999200012,2.67820999200012,2026-06-02T15:56:39.476616
optuna_by_selector_training,LinearSVC_L1,GaussianNB,success,,15.0,,,0.046723800000108895,0.0016727799993532244,0.002033577999100089,0.0006904479996592272,,0.051120605998221436,2026-06-02T15:56:39.940240
optuna_by_selector_optimization,LinearSVC_L1,DecisionTree,success,,15.0,12.0,3.0,,,,,3.540763392000372,3.540763392000372,2026-06-02T15:56:43.481986
optuna_by_selector_training,LinearSVC_L1,DecisionTree,success,,15.0,,,0.06241648399918631,0.0010298679990228266,0.0006700279991491698,0.0009063889992830809,,0.06502276899664139,2026-06-02T15:56:43.975581
optuna_by_selector_optimization,LinearSVC_L1,RandomForest,success,,15.0,12.0,3.0,,,,,35.924617602999206,35.924617602999206,2026-06-02T15:57:19.901136
optuna_by_selector_training,LinearSVC_L1,RandomForest,success,,15.0,,,2.114930608000577,0.0927407260005566,0.09225034799965215,0.0637536230005935,,2.3636753050013795,2026-06-02T15:57:22.704014
optuna_by_selector_optimization,LinearSVC_L1,GradientBoosting,success,,15.0,12.0,3.0,,,,,97.8503813160005,97.8503813160005,2026-06-02T15:59:00.555419
optuna_by_selector_training,LinearSVC_L1,GradientBoosting,success,,15.0,,,7.895527503998892,0.04449841399946308,0.04432220099988626,0.005535185999178793,,7.98988330499742,2026-06-02T15:59:08.973419
optuna_by_selector_optimization,ExtraTrees,LDA,success,,15.0,10.0,3.0,,,,,4.250374749999537,4.250374749999537,2026-06-02T15:59:13.228666
optuna_by_selector_training,ExtraTrees,LDA,success,,15.0,,,0.0982710459993541,0.0009211529995809542,0.0007166099985624896,0.002446698001222103,,0.10235550699871965,2026-06-02T15:59:14.548496
optuna_by_selector_optimization,ExtraTrees,QDA,success,,15.0,10.0,3.0,,,,,4.982130729000346,4.982130729000346,2026-06-02T15:59:19.531543
optuna_by_selector_training,ExtraTrees,QDA,success,,15.0,,,0.09952766399874236,0.004476363999856403,0.005445108001367771,0.0009272979987144936,,0.11037643399868102,2026-06-02T15:59:20.930334
optuna_by_selector_optimization,ExtraTrees,GaussianNB,success,,15.0,10.0,3.0,,,,,2.738293008000255,2.738293008000255,2026-06-02T15:59:23.669604
optuna_by_selector_training,ExtraTrees,GaussianNB,success,,15.0,,,0.04812826499983203,0.0018357760000071721,0.002041199000814231,0.0006508440001198323,,0.05265608400077326,2026-06-02T15:59:24.134940
optuna_by_selector_optimization,ExtraTrees,DecisionTree,success,,15.0,12.0,3.0,,,,,3.4909668109994527,3.4909668109994527,2026-06-02T15:59:27.626915
optuna_by_selector_training,ExtraTrees,DecisionTree,success,,15.0,,,0.0634243950007658,0.0010142589999304619,0.0006704150000587106,0.0008665850000397768,,0.06597565400079475,2026-06-02T15:59:28.120923
optuna_by_selector_optimization,ExtraTrees,RandomForest,success,,15.0,12.0,3.0,,,,,37.13350005000029,37.13350005000029,2026-06-02T16:00:05.255405
optuna_by_selector_training,ExtraTrees,RandomForest,success,,15.0,,,2.1248184939995554,0.09378793699943344,0.09207229300045583,0.06196462300067651,,2.372643347000121,2026-06-02T16:00:08.054893
optuna_by_selector_optimization,ExtraTrees,GradientBoosting,success,,15.0,12.0,3.0,,,,,102.83265009099887,102.83265009099887,2026-06-02T16:01:50.888540
optuna_by_selector_training,ExtraTrees,GradientBoosting,success,,15.0,,,8.457423158999518,0.0456498069997906,0.04680826300136687,0.005357751000701683,,8.555238980001377,2026-06-02T16:01:59.888730
